CTE, steer_value
1.0377,-0.180975
1.0297,-0.17958
1.0132,-0.176702
1.0049,-0.175255
0.9964,-0.173772
0.979,-0.170738
0.9702,-0.169203
0.9612,-0.167633
0.943,-0.164459
0.9336,-0.16282
0.9242,-0.16118
0.9146,-0.159506
0.895,-0.156088
0.8851,-0.154361
0.8749,-0.152583
0.8543,-0.14899
0.8438,-0.147159
0.8331,-0.145293
0.8114,-0.141508
0.8003,-0.139572
0.789,-0.137602
0.7661,-0.133608
0.7544,-0.131567
0.7425,-0.129492
0.7305,-0.127399
0.706,-0.123126
0.6934,-0.120929
0.6807,-0.118714
0.6548,-0.114197
0.6416,-0.111895
0.6282,-0.109558
0.6008,-0.10478
0.5869,-0.102355
0.5727,-0.0998789
0.5439,-0.0948562
0.5292,-0.0922925
0.5142,-0.0896765
0.4838,-0.0843747
0.4683,-0.0816715
0.4526,-0.0789334
0.4367,-0.0761605
0.4043,-0.0705099
0.3878,-0.0676323
0.3711,-0.0647198
0.337,-0.0587728
0.3196,-0.0557382
0.302,-0.0526688
0.2662,-0.0464253
0.248,-0.0432512
0.2296,-0.0400422
0.1921,-0.0335022
0.173,-0.0301712
0.1537,-0.0268053
0.1342,-0.0234045
0.0945,-0.0164808
0.0743,-0.0129579
0.054,-0.0094176
0.0126,-0.00219744
-0.0084,0.00146496
-0.0295,0.0051448
-0.0509,0.00887696
-0.0942,0.0164285
-0.1162,0.0202653
-0.1383,0.0241195
-0.1829,0.0318978
-0.2054,0.0358218
-0.228,0.0397632
-0.2734,0.047681
-0.2963,0.0516747
-0.3192,0.0556685
-0.3421,0.0596622
-0.3879,0.0676498
-0.4111,0.0716958
-0.4333,0.0755675
-0.479,0.0835376
-0.5015,0.0874616
-0.5239,0.0913682
-0.5686,0.0991638
-0.5911,0.103088
-0.6132,0.106942
-0.6569,0.114563
-0.6786,0.118348
-0.7,0.12208
-0.7421,0.129422
-0.7629,0.13305
-0.7834,0.136625
-0.8234,0.143601
-0.8432,0.147054
-0.8626,0.150437
-0.9004,0.15703
-0.9188,0.160239
-0.9367,0.16336
-0.9718,0.169482
-0.9888,0.172447
-1.0051,0.175289
-1.0371,0.18087
-1.0525,0.183556
-1.081,0.188526
-1.0941,0.190811
-1.1066,0.192991
-1.1295,0.196985
-1.1401,0.198833
-1.1503,0.200612
-1.158,0.201955
-1.1613,0.202531
-1.1641,0.203019
-1.1646,0.203106
-1.1615,0.202566
-1.1503,0.200612
-1.144,0.199514
-1.1369,0.198275
-1.1217,0.195624
-1.1135,0.194194
-1.1046,0.192642
-1.0856,0.189329
-1.0755,0.187567
-1.0647,0.185684
-1.0421,0.181742
-1.0301,0.179649
-1.0046,0.175202
-0.9911,0.172848
-0.9775,0.170476
-0.9486,0.165436
-0.9333,0.162768
-0.9019,0.157291
-0.8857,0.154466
-0.8517,0.148536
-0.834,0.14545
-0.8161,0.142328
-0.7789,0.13584
-0.7595,0.132457
-0.7401,0.129073
-0.6997,0.122028
-0.6788,0.118383
-0.6363,0.110971
-0.6144,0.107151
-0.592,0.103245
-0.5465,0.0953096
-0.5233,0.0912635
-0.4756,0.0829446
-0.4512,0.0786893
-0.4013,0.0699867
-0.3761,0.0655918
-0.3504,0.0611098
-0.2981,0.0519886
-0.2716,0.047367
-0.2175,0.037932
-0.19,0.033136
-0.1624,0.0283226
-0.1063,0.0185387
-0.0777,0.0135509
-0.049,0.0085456
0.009,-0.0015696
0.0385,-0.0067144
0.0978,-0.0170563
0.1276,-0.0222534
0.1578,-0.0275203
0.2181,-0.0380366
0.2483,-0.0433035
0.2789,-0.0486402
0.3395,-0.0592088
0.3697,-0.0644757
0.4001,-0.0697774
0.4603,-0.0802763
0.49,-0.085456
0.5492,-0.0957805
0.5788,-0.100943
0.6076,-0.105965
0.6649,-0.115959
0.6933,-0.120912
0.7208,-0.125708
0.7751,-0.135177
0.8019,-0.139851
0.8534,-0.148833
0.8782,-0.153158
0.9038,-0.157623
0.9561,-0.166744
0.9851,-0.171801
1.0381,-0.181045
1.0666,-0.186015
1.0952,-0.191003
1.1528,-0.201048
1.1808,-0.205932
1.2337,-0.215157
1.2586,-0.2195
1.2831,-0.223773
1.3287,-0.231725
1.35,-0.23544
1.3706,-0.239033
1.4084,-0.245625
1.4257,-0.248642
1.4423,-0.251537
1.4719,-0.256699
1.4851,-0.259001
1.4974,-0.261147
1.5186,-0.264844
1.5276,-0.266413
1.5424,-0.268995
1.5483,-0.270024
1.553,-0.270843
1.5593,-0.271942
1.5608,-0.272204
1.5614,-0.272308
1.5592,-0.271924
1.5565,-0.271454
1.553,-0.270843
1.5426,-0.269029
1.5358,-0.267844
1.5283,-0.266536
1.5196,-0.265018
1.4994,-0.261495
1.4881,-0.259525
1.4755,-0.257327
1.448,-0.252531
1.4332,-0.24995
1.417,-0.247125
1.3825,-0.241108
1.3643,-0.237934
1.3447,-0.234516
1.325,-0.23108
1.2825,-0.223668
1.2598,-0.219709
1.237,-0.215733
1.1887,-0.207309
1.1631,-0.202845
1.1376,-0.198397
1.084,-0.18905
1.0558,-0.184132
1.0278,-0.179248
0.9693,-0.169046
0.9388,-0.163727
0.9085,-0.158442
0.877,-0.152949
0.813,-0.141787
0.7808,-0.136172
0.7472,-0.130312
0.714,-0.124522
0.6455,-0.112575
0.6104,-0.106454
0.5791,-0.100995
0.5519,-0.0962514
0.5196,-0.0906182
0.4782,-0.0833981
0.45,-0.07848
0.4249,-0.0741026
0.3799,-0.0662546
0.3591,-0.062627
0.3397,-0.0592437
0.3204,-0.0558778
0.282,-0.0491808
0.2626,-0.0457974
0.2428,-0.0423443
0.223,-0.0388912
0.1827,-0.0318629
0.1621,-0.0282702
0.1417,-0.0247125
0.1209,-0.021085
0.0791,-0.013795
0.0582,-0.0101501
0.037,-0.0064528
0.016,-0.0027904
-0.0265,0.0046216
-0.0478,0.00833632
-0.069,0.0120336
-0.0903,0.0157483
-0.1325,0.023108
-0.1535,0.0267704
-0.1745,0.0304328
-0.1951,0.0340254
-0.2361,0.0411758
-0.2564,0.0447162
-0.2763,0.0481867
-0.2961,0.0516398
-0.3347,0.0583717
-0.3534,0.061633
-0.3719,0.0648594
-0.3899,0.0679986
-0.4247,0.0740677
-0.4415,0.0769976
-0.4577,0.0798229
-0.4734,0.082561
-0.5032,0.0877581
-0.5173,0.0902171
-0.5308,0.0925715
-0.5436,0.0948038
-0.5675,0.098972
-0.5784,0.100873
-0.5886,0.102652
-0.5981,0.104309
-0.6149,0.107239
-0.6222,0.108512
-0.6287,0.109645
-0.6344,0.110639
-0.6434,0.112209
-0.6468,0.112802
-0.6493,0.113238
-0.6518,0.113674
-0.6518,0.113674
-0.651,0.113534
-0.6468,0.112802
-0.6434,0.112209
-0.6391,0.111459
-0.634,0.11057
-0.6281,0.109541
-0.6136,0.107012
-0.6051,0.105529
-0.5957,0.10389
-0.5745,0.100193
-0.5626,0.0981174
-0.55,0.09592
-0.5365,0.0935656
-0.5071,0.0884382
-0.4913,0.0856827
-0.4747,0.0827877
-0.4392,0.0765965
-0.4204,0.0733178
-0.4009,0.069917
-0.3597,0.0627317
-0.3381,0.0589646
-0.3158,0.0550755
-0.2929,0.0510818
-0.2452,0.0427629
-0.2204,0.0384378
-0.1951,0.0340254
-0.1428,0.0249043
-0.1159,0.020213
-0.0885,0.0154344
-0.0607,0.0105861
-0.0038,0.00066272
0.0253,-0.00441232
0.0547,-0.00953968
0.1143,-0.0199339
0.1446,-0.0252182
0.175,-0.03052
0.2056,-0.0358566
0.2692,-0.0469485
0.3053,-0.0532443
0.3471,-0.0605342
0.4474,-0.0780266
0.4639,-0.0809042
0.5121,-0.0893102
0.5682,-0.0990941
0.6794,-0.118487
0.7344,-0.128079
0.7887,-0.137549
0.8424,-0.146915
0.9472,-0.165192
0.9983,-0.174104
1.0484,-0.182841
1.1451,-0.199705
1.1917,-0.207832
1.2368,-0.215698
1.2806,-0.223337
1.3634,-0.237777
1.4025,-0.244596
1.4399,-0.251119
1.4754,-0.25731
1.5409,-0.268733
1.5708,-0.273948
1.5987,-0.278813
1.6246,-0.28333
1.6702,-0.291283
1.6898,-0.294701
1.7071,-0.297718
1.7221,-0.300334
1.7454,-0.304398
1.7539,-0.30588
1.7602,-0.306979
1.7646,-0.307746
1.7671,-0.308182
1.7671,-0.308182
1.7648,-0.307781
1.761,-0.307118
1.7559,-0.306229
1.7436,-0.304084
1.7418,-0.30377
1.7441,-0.304171
1.7492,-0.30506
1.7402,-0.303491
1.746,-0.304502
1.7501,-0.305217
1.755,-0.306072
1.7602,-0.306979
1.7645,-0.307729
1.7702,-0.308723
1.7716,-0.308967
1.7722,-0.309072
1.772,-0.309037
1.7711,-0.30888
1.7671,-0.308182
1.7642,-0.307676
1.7608,-0.307084
1.7568,-0.306386
1.7475,-0.304764
1.7423,-0.303857
1.7367,-0.30288
1.7309,-0.301869
1.7248,-0.300805
1.7184,-0.299689
1.7052,-0.297387
1.6983,-0.296184
1.6914,-0.29498
1.6845,-0.293777
1.6775,-0.292556
1.6636,-0.290132
1.6568,-0.288946
1.65,-0.28776
1.6433,-0.286592
1.6368,-0.285458
1.6304,-0.284342
1.6181,-0.282197
1.6122,-0.281168
1.6066,-0.280191
1.6011,-0.279232
1.596,-0.278342
1.5859,-0.276581
1.5807,-0.275674
1.5756,-0.274785
1.5704,-0.273878
1.5651,-0.272953
1.5545,-0.271105
1.5491,-0.270163
1.5437,-0.269221
1.5382,-0.268262
1.5327,-0.267303
1.5215,-0.26535
1.5158,-0.264356
1.5101,-0.263361
1.5043,-0.26235
1.4985,-0.261338
1.4868,-0.259298
1.4808,-0.258252
1.4748,-0.257205
1.4687,-0.256141
1.4626,-0.255077
1.4565,-0.254014
1.444,-0.251834
1.4377,-0.250735
1.4313,-0.249619
1.4249,-0.248503
1.4184,-0.247369
1.4053,-0.245084
1.3987,-0.243933
1.392,-0.242765
1.3852,-0.241579
1.3784,-0.240393
1.3646,-0.237986
1.3576,-0.236765
1.3505,-0.235527
1.3434,-0.234289
1.3362,-0.233033
1.3217,-0.230504
1.3143,-0.229214
1.3068,-0.227906
1.2993,-0.226598
1.2917,-0.225272
1.2763,-0.222587
1.2685,-0.221226
1.2606,-0.219849
1.2526,-0.218453
1.2446,-0.217058
1.2365,-0.215646
1.22,-0.212768
1.2116,-0.211303
1.2032,-0.209838
1.1947,-0.208356
1.1861,-0.206856
1.1686,-0.203804
1.1597,-0.202252
1.1508,-0.2007
1.1418,-0.19913
1.1326,-0.197525
1.1234,-0.195921
1.1047,-0.19266
1.0952,-0.191003
1.0856,-0.189329
1.0759,-0.187637
1.0661,-0.185928
1.0461,-0.18244
1.036,-0.180678
1.0257,-0.178882
1.0154,-0.177086
1.0049,-0.175255
0.9836,-0.17154
0.9728,-0.169656
0.9618,-0.167738
0.9507,-0.165802
0.9395,-0.163849
0.9282,-0.161878
0.9052,-0.157867
0.8934,-0.155809
0.8816,-0.153751
0.8696,-0.151658
0.8574,-0.149531
0.8327,-0.145223
0.8202,-0.143043
0.8074,-0.140811
0.7946,-0.138578
0.7816,-0.136311
0.7551,-0.131689
0.7416,-0.129335
0.728,-0.126963
0.7142,-0.124556
0.7003,-0.122132
0.6719,-0.117179
0.6575,-0.114668
0.6429,-0.112122
0.6281,-0.109541
0.6132,-0.106942
0.5828,-0.10164
0.5674,-0.0989546
0.5517,-0.0962165
0.5359,-0.093461
0.52,-0.090688
0.5038,-0.0878627
0.4709,-0.082125
0.4542,-0.0792125
0.4373,-0.0762651
0.4201,-0.0732654
0.4029,-0.0702658
0.3677,-0.0641269
0.3498,-0.0610051
0.3318,-0.0578659
0.3135,-0.0546744
0.295,-0.051448
0.2764,-0.0482042
0.2385,-0.0415944
0.2193,-0.0382459
0.1999,-0.0348626
0.1803,-0.0314443
0.1605,-0.0279912
0.1405,-0.0245032
0.0999,-0.0174226
0.0794,-0.0138474
0.0586,-0.0102198
0.0377,-0.00657488
0.0166,-0.00289504
-0.0046,0.00080224
-0.0476,0.00830144
-0.0694,0.0121034
-0.0913,0.0159227
-0.1134,0.019777
-0.1356,0.0236486
-0.1579,0.0275378
-0.2029,0.0353858
-0.2247,0.0391877
-0.2472,0.0431117
-0.2697,0.0470357
-0.2911,0.0507678
-0.3115,0.0543256
-0.35,0.06104
-0.3684,0.064249
-0.3773,0.0658011
-0.3982,0.0694461
-0.4043,0.0705099
-0.4071,0.0709982
-0.4104,0.0715738
-0.4117,0.0718005
-0.4128,0.0719923
-0.4138,0.0721667
-0.4145,0.0722888
-0.4151,0.0723934
-0.4157,0.0724981
-0.4156,0.0724806
-0.4154,0.0724458
-0.4149,0.0723586
-0.4143,0.0722539
-0.4134,0.072097
-0.4111,0.0716958
-0.4096,0.0714342
-0.4078,0.0711203
-0.4059,0.070789
-0.4037,0.0704053
-0.3986,0.0695158
-0.3957,0.0690101
-0.3926,0.0684694
-0.3892,0.0678765
-0.3856,0.0672486
-0.3817,0.0665685
-0.3686,0.0642838
-0.3638,0.0634467
-0.3587,0.0625573
-0.3534,0.061633
-0.3478,0.0606563
-0.3358,0.0585635
-0.3295,0.0574648
-0.3229,0.0563138
-0.3161,0.0551278
-0.3091,0.053907
-0.3017,0.0526165
-0.2864,0.0499482
-0.2783,0.0485355
-0.27,0.047088
-0.2527,0.0440709
-0.2436,0.0424838
-0.2343,0.0408619
-0.2248,0.0392051
-0.2151,0.0375134
-0.2051,0.0357694
-0.1845,0.0321768
-0.1738,0.0303107
-0.1629,0.0284098
-0.1519,0.0264914
-0.1405,0.0245032
-0.1173,0.0204571
-0.1054,0.0183818
-0.0932,0.0162541
-0.081,0.0141264
-0.0684,0.011929
-0.054,0.0094176
-0.0654,0.0114058
-0.0485,0.0084584
0.0485,-0.0084584
0.0729,-0.0127138
0.1047,-0.0182597
0.1734,-0.030241
0.2083,-0.0363275
0.2432,-0.0424141
0.2782,-0.0485181
0.3131,-0.0546046
0.3481,-0.0607086
0.4177,-0.0728469
0.4524,-0.0788986
0.4869,-0.0849154
0.5212,-0.0908973
0.5553,-0.0968443
0.589,-0.102722
0.6556,-0.114337
0.6884,-0.120057
0.7207,-0.12569
0.7526,-0.131253
0.784,-0.13673
0.8149,-0.142119
0.8749,-0.152583
0.9041,-0.157675
0.9326,-0.162645
0.9603,-0.167476
0.9874,-0.172203
1.0137,-0.176789
1.064,-0.185562
1.088,-0.189747
1.111,-0.193758
1.1333,-0.197648
1.1545,-0.201345
1.1749,-0.204903
1.2128,-0.211512
1.2302,-0.214547
1.2467,-0.217424
1.2621,-0.22011
1.2765,-0.222622
1.2898,-0.224941
1.302,-0.227069
1.3232,-0.230766
1.3321,-0.232318
1.34,-0.233696
1.3467,-0.234864
1.3524,-0.235859
1.3569,-0.236643
1.3603,-0.237236
1.3637,-0.237829
1.3637,-0.237829
1.3626,-0.237637
1.3604,-0.237254
1.3571,-0.236678
1.3526,-0.235893
1.3472,-0.234952
1.3405,-0.233783
1.324,-0.230906
1.3142,-0.229196
1.3032,-0.227278
1.2914,-0.22522
1.2784,-0.222953
1.2645,-0.220529
1.2495,-0.217913
1.2337,-0.215157
1.199,-0.209106
1.1801,-0.205809
1.1605,-0.202391
1.1398,-0.198781
1.1184,-0.195049
1.096,-0.191142
1.0489,-0.182928
1.0241,-0.178603
1.0001,-0.174417
0.9791,-0.170755
0.9612,-0.167633
0.9468,-0.165122
0.9373,-0.163465
0.9425,-0.164372
0.9351,-0.163081
0.9459,-0.164965
0.9594,-0.167319
0.9721,-0.169534
0.9842,-0.171644
0.9954,-0.173598
1.0156,-0.177121
1.0246,-0.17869
1.0327,-0.180103
1.0401,-0.181393
1.0466,-0.182527
1.0524,-0.183539
1.0572,-0.184376
1.0613,-0.185091
1.0669,-0.186067
1.0684,-0.186329
1.0691,-0.186451
1.0689,-0.186416
1.0679,-0.186242
1.066,-0.18591
1.0633,-0.18544
1.0554,-0.184062
1.0501,-0.183137
1.044,-0.182074
1.0371,-0.18087
1.0294,-0.179527
1.0208,-0.178028
1.0115,-0.176406
0.9786,-0.170668
0.9661,-0.168488
0.9528,-0.166168
0.9388,-0.163727
0.9239,-0.161128
0.9084,-0.158425
0.8921,-0.155582
0.8751,-0.152617
0.839,-0.146322
0.8198,-0.142973
0.8,-0.13952
0.7795,-0.135945
0.7584,-0.132265
0.7366,-0.128463
0.7143,-0.124574
0.6677,-0.116447
0.6434,-0.112209
0.6187,-0.107901
0.5933,-0.103472
0.5676,-0.0989894
0.5412,-0.0943853
0.5145,-0.0897288
0.4894,-0.0853514
0.4501,-0.0784974
0.4317,-0.0752885
0.4191,-0.073091
0.4102,-0.0715389
0.4011,-0.0699518
0.3916,-0.068295
0.3818,-0.0665859
0.3611,-0.0629758
0.3504,-0.0611098
0.3392,-0.0591565
0.3278,-0.0571683
0.3161,-0.0551278
0.3041,-0.053035
0.2918,-0.0508899
0.2793,-0.0487099
0.2535,-0.0442104
0.2401,-0.0418734
0.2266,-0.039519
0.2128,-0.0371123
0.1989,-0.0346882
0.1848,-0.0322291
0.1705,-0.0297352
0.156,-0.0272064
0.1266,-0.022079
0.1117,-0.0194805
0.0966,-0.016847
0.0815,-0.0142136
0.0663,-0.0115627
0.051,-0.0088944
0.0357,-0.00622608
0.005,-0.000872
-0.0104,0.00181376
-0.0258,0.00449952
-0.0411,0.00716784
-0.0563,0.00981872
-0.0715,0.0124696
-0.0866,0.015103
-0.1016,0.017719
-0.1195,0.0208408
-0.0969,0.0168994
-0.0615,0.0107256
-0.0287,0.00500528
0.0055,-0.0009592
0.0405,-0.0070632
0.0758,-0.0132195
0.1112,-0.0193933
0.1469,-0.0256194
0.2185,-0.0381064
0.2544,-0.0443674
0.2904,-0.0506458
0.3263,-0.0569067
0.3621,-0.0631502
0.3977,-0.0693589
0.4684,-0.081689
0.5034,-0.087793
0.538,-0.0938272
0.5723,-0.0998091
0.6061,-0.105704
0.6393,-0.111494
0.6721,-0.117214
0.7357,-0.128306
0.7665,-0.133678
0.7966,-0.138927
0.8259,-0.144037
0.8543,-0.14899
0.8818,-0.153786
0.9084,-0.158425
0.9585,-0.167162
0.982,-0.171261
1.0044,-0.175167
1.0256,-0.178865
1.0457,-0.18237
1.0644,-0.185631
1.0981,-0.191509
1.113,-0.194107
1.1265,-0.196462
1.1385,-0.198554
1.1492,-0.20042
1.1584,-0.202025
1.1723,-0.204449
1.177,-0.205269
1.1803,-0.205844
1.182,-0.206141
1.1822,-0.206176
1.1808,-0.205932
1.1779,-0.205426
1.1674,-0.203595
1.1598,-0.202269
1.1507,-0.200682
1.1401,-0.198833
1.1279,-0.196706
1.1143,-0.194334
1.0992,-0.1917
1.0645,-0.185649
1.045,-0.182248
1.0242,-0.17862
1.006,-0.175446
0.9922,-0.17304
0.9829,-0.171418
0.9817,-0.171208
0.9863,-0.172011
0.9991,-0.174243
1.0147,-0.176964
1.042,-0.181725
1.0537,-0.183765
1.064,-0.185562
1.0729,-0.187114
1.0804,-0.188422
1.0864,-0.189468
1.0911,-0.190288
1.0962,-0.191177
1.0966,-0.191247
1.0956,-0.191073
1.0931,-0.190637
1.0893,-0.189974
1.0772,-0.187864
1.0691,-0.186451
1.0596,-0.184794
1.0487,-0.182893
1.0364,-0.180748
1.0078,-0.17576
0.9915,-0.172918
0.9739,-0.169848
0.955,-0.166552
0.9349,-0.163047
0.9135,-0.159314
0.8671,-0.151222
0.8422,-0.14688
0.816,-0.14231
0.7888,-0.137567
0.7605,-0.132631
0.7007,-0.122202
0.6693,-0.116726
0.6368,-0.111058
0.6034,-0.105233
0.5692,-0.0992685
0.498,-0.0868512
0.4611,-0.0804158
0.4235,-0.0738584
0.3851,-0.0671614
0.3461,-0.0603598
0.266,-0.0463904
0.2251,-0.0392574
0.1837,-0.0320373
0.1418,-0.0247299
0.0995,-0.0173528
0.0584,-0.010185
-0.0493,0.00859792
-0.0477,0.00831888
-0.072,0.0125568
-0.095,0.016568
-0.118,0.0205792
-0.1638,0.0285667
-0.1867,0.0325605
-0.2094,0.0365194
-0.2318,0.0404259
-0.276,0.0481344
-0.2977,0.0519189
-0.319,0.0556336
-0.3604,0.0628538
-0.3804,0.0663418
-0.3998,0.0697251
-0.4187,0.0730213
-0.4546,0.0792822
-0.4715,0.0822296
-0.4877,0.0850549
-0.5032,0.0877581
-0.5316,0.092711
-0.5445,0.0949608
-0.5565,0.0970536
-0.5676,0.0989894
-0.5868,0.102338
-0.5949,0.103751
-0.6019,0.104971
-0.6078,0.106
-0.6057,0.105634
-0.5732,0.0999661
-0.5416,0.094455
-0.5082,0.0886301
-0.4349,0.0758466
-0.3966,0.069167
-0.3572,0.0622957
-0.3168,0.0552499
-0.2331,0.0406526
-0.1898,0.0331011
-0.1457,0.0254101
-0.1008,0.0175795
-0.0086,0.00149984
0.0385,-0.0067144
0.0863,-0.0150507
0.1345,-0.0234568
0.2324,-0.0405306
0.2819,-0.0491634
0.3316,-0.057831
0.3814,-0.0665162
0.4812,-0.0839213
0.531,-0.0926064
0.5805,-0.101239
0.6297,-0.10982
0.7268,-0.126754
0.7745,-0.135073
0.8216,-0.143287
0.8677,-0.151327
0.9571,-0.166918
1.0003,-0.174452
1.0422,-0.18176
1.0827,-0.188823
1.1595,-0.202217
1.1957,-0.20853
1.2301,-0.214529
1.2629,-0.22025
1.3228,-0.230696
1.3499,-0.235423
1.375,-0.2398
1.3979,-0.243794
1.4373,-0.250665
1.4538,-0.253543
1.4679,-0.256002
1.4797,-0.25806
1.4892,-0.259716
1.501,-0.261774
1.5032,-0.262158
1.5031,-0.262141
1.5005,-0.261687
1.4954,-0.260798
1.478,-0.257763
1.4657,-0.255618
1.4509,-0.253037
1.4337,-0.250037
1.3939,-0.243096
1.3741,-0.239643
1.3551,-0.236329
1.3432,-0.234254
1.3082,-0.22815
1.2971,-0.226214
1.2845,-0.224017
1.2697,-0.221436
1.2527,-0.218471
1.2336,-0.21514
1.1891,-0.207379
1.1638,-0.202967
1.1364,-0.198188
1.1071,-0.193078
1.0759,-0.187637
1.0077,-0.175743
0.9709,-0.169325
0.9324,-0.162611
0.8922,-0.1556
0.8503,-0.148292
0.807,-0.140741
0.7156,-0.124801
0.6678,-0.116464
0.6186,-0.107884
0.5682,-0.0990941
0.5165,-0.0900776
0.4097,-0.0714517
0.3548,-0.0618771
0.2988,-0.0521107
0.2421,-0.0422222
0.1845,-0.0321768
0.1262,-0.0220093
0.0077,-0.00134288
-0.0524,0.00913856
-0.1129,0.0196898
-0.1737,0.0302933
-0.2348,0.0409491
-0.2959,0.051605
-0.418,0.0728992
-0.4789,0.0835202
-0.5394,0.0940714
-0.5994,0.104535
-0.6588,0.114895
-0.7175,0.125132
-0.7753,0.135212
-0.8322,0.145136
-0.9384,0.163657
-1.0011,0.174592
-1.0245,0.178673
-1.0554,0.184062
-1.0839,0.189032
-1.1091,0.193427
-1.1314,0.197316
-1.1704,0.204118
-1.1869,0.206995
-1.2015,0.209542
-1.2139,0.211704
-1.2241,0.213483
-1.2322,0.214896
-1.2381,0.215925
-1.2431,0.216797
-1.2421,0.216622
-1.2388,0.216047
-1.2333,0.215088
-1.2254,0.21371
-1.2026,0.209733
-1.1877,0.207135
-1.1705,0.204135
-1.151,0.200734
-1.1293,0.19695
-1.1053,0.192764
-1.0791,0.188195
-1.0201,0.177905
-0.9874,0.172203
-0.9525,0.166116
-0.9156,0.159681
-0.8768,0.152914
-0.836,0.145798
-0.7933,0.138352
-0.7023,0.122481
-0.6542,0.114092
-0.6043,0.10539
-0.4998,0.0871651
-0.4452,0.0776429
-0.3891,0.067859
-0.3317,0.0578485
-0.273,0.0476112
-0.152,0.0265088
-0.0897,0.0156437
-0.0264,0.00460416
0.0378,-0.00659232
0.1028,-0.0179283
0.1685,-0.0293864
0.2349,-0.0409666
0.3018,-0.0526339
0.4367,-0.0761605
0.5046,-0.0880022
0.5725,-0.099844
0.6403,-0.111668
0.7079,-0.123458
0.775,-0.13516
0.9074,-0.158251
0.9726,-0.169621
1.0369,-0.180835
1.1,-0.19184
1.1619,-0.202635
1.2224,-0.213187
1.2814,-0.223476
1.3946,-0.243218
1.4485,-0.252618
1.5005,-0.261687
1.5503,-0.270372
1.598,-0.278691
1.6433,-0.286592
1.7276,-0.301293
1.7701,-0.308705
1.8137,-0.316309
1.9053,-0.332284
1.8895,-0.329529
1.9255,-0.335807
1.9602,-0.341859
2.0249,-0.353143
2.0543,-0.35827
2.0817,-0.363048
2.1068,-0.367426
2.1291,-0.371315
2.1486,-0.374716
2.1652,-0.377611
2.1903,-0.381988
2.1989,-0.383488
2.205,-0.384552
2.2086,-0.38518
2.2098,-0.385389
2.2088,-0.385215
2.2056,-0.384657
2.1929,-0.382442
2.1837,-0.380837
2.1727,-0.378919
2.1599,-0.376687
2.1455,-0.374175
2.1124,-0.368403
2.0938,-0.365159
2.0739,-0.361688
2.0529,-0.358026
2.031,-0.354206
2.008,-0.350195
1.9597,-0.341772
1.9344,-0.337359
1.9086,-0.33286
1.8822,-0.328256
1.8554,-0.323582
1.8282,-0.318838
1.7731,-0.309229
1.7452,-0.304363
1.7172,-0.29948
1.6893,-0.294614
1.6613,-0.289731
1.6335,-0.284882
1.5782,-0.275238
1.5509,-0.270477
1.4977,-0.261199
1.47,-0.256368
1.4432,-0.251694
1.415,-0.246776
1.3876,-0.241997
1.3587,-0.236957
1.3308,-0.232092
1.3013,-0.226947
1.243,-0.216779
1.2137,-0.211669
1.1838,-0.206455
1.1541,-0.201275
1.1235,-0.195938
1.0931,-0.190637
1.0312,-0.179841
0.9997,-0.174348
0.9685,-0.168906
0.9366,-0.163343
0.9048,-0.157797
0.8721,-0.152094
0.8398,-0.146461
0.774,-0.134986
0.7404,-0.129126
0.7074,-0.123371
0.6736,-0.117476
0.6398,-0.111581
0.6055,-0.105599
0.5717,-0.0997045
0.5373,-0.0937051
0.4671,-0.0814622
0.4325,-0.075428
0.3964,-0.0691322
0.3613,-0.0630107
0.3248,-0.0566451
0.2893,-0.0504539
0.2525,-0.044036
0.1793,-0.0312699
0.1421,-0.0247822
0.1051,-0.0183294
0.0677,-0.0118069
0.0296,-0.00516224
-0.0465,0.0081096
-0.0841,0.014667
-0.123,0.0214512
-0.2003,0.0349323
-0.2384,0.041577
-0.2777,0.0484309
-0.3162,0.0551453
-0.3939,0.0686962
-0.4326,0.0754454
-0.4712,0.0821773
-0.5482,0.0956061
-0.5867,0.10232
-0.6244,0.108895
-0.6624,0.115523
-0.6993,0.121958
-0.7729,0.134794
-0.8093,0.141142
-0.8448,0.147333
-0.915,0.159576
-0.9495,0.165593
-0.9831,0.171453
-1.0165,0.177278
-1.0491,0.182963
-1.0812,0.188561
-1.1124,0.194003
-1.1732,0.204606
-1.2027,0.209751
-1.2311,0.214704
-1.2591,0.219587
-1.286,0.224278
-1.3124,0.228883
-1.3377,0.233295
-1.386,0.241718
-1.4091,0.245747
-1.4311,0.249584
-1.4524,0.253299
-1.4726,0.256821
-1.4921,0.260222
-1.5283,0.266536
-1.5449,0.269431
-1.5608,0.272204
-1.5756,0.274785
-1.5897,0.277244
-1.6026,0.279493
-1.6149,0.281639
-1.6363,0.285371
-1.6455,0.286975
-1.654,0.288458
-1.6614,0.289748
-1.6678,0.290864
-1.6733,0.291824
-1.6781,0.292661
-1.6847,0.293812
-1.6868,0.294178
-1.6882,0.294422
-1.6891,0.294579
-1.6892,0.294596
-1.6888,0.294527
-1.6865,0.294126
-1.6847,0.293812
-1.6824,0.293411
-1.6799,0.292975
-1.677,0.292469
-1.6738,0.291911
-1.6705,0.291335
-1.6631,0.290045
-1.6593,0.289382
-1.6553,0.288684
-1.6512,0.287969
-1.6471,0.287254
-1.6429,0.286522
-1.6345,0.285057
-1.6302,0.284307
-1.6261,0.283592
-1.6219,0.282859
-1.6179,0.282162
-1.6138,0.281447
